Mon Aug 20 17:27:59 2018    profile.stats

         328200 function calls (322435 primitive calls) in 0.546 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.018    0.018 E:\python\python36\lib\site-packages\scipy\spatial\kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\__init__.py:243(<listcomp>)
        1    0.000    0.000    0.017    0.017 E:\python\python36\lib\site-packages\scipy\sparse\__init__.py:220(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\base.py:18(SparseWarning)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\base.py:22(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\base.py:26(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\base.py:64(spmatrix)
        1    0.000    0.000    0.002    0.002 E:\python\python36\lib\site-packages\scipy\sparse\base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\sputils.py:16(<listcomp>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\_numpy_compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\sputils.py:344(IndexMixin)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\sputils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\csr.py:23(csr_matrix)
        1    0.000    0.000    0.003    0.003 E:\python\python36\lib\site-packages\scipy\sparse\csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\compressed.py:22(_cs_matrix)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\scipy\sparse\compressed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\data.py:21(_data_matrix)
       18    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\data.py:130(_create_method)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\data.py:156(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\data.py:7(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\dia.py:18(dia_matrix)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\csc.py:19(csc_matrix)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\lil.py:22(lil_matrix)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\scipy\sparse\lil.py:2(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\dok.py:30(dok_matrix)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\coo.py:22(coo_matrix)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\bsr.py:23(bsr_matrix)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\_matrix_io.py:1(<module>)
        1    0.000    0.000    0.004    0.004 E:\python\python36\lib\site-packages\scipy\sparse\csgraph\__init__.py:134(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\sparse\csgraph\_laplacian.py:3(<module>)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\scipy\sparse\csgraph\_validation.py:1(<module>)
       37    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\__init__.py:22(<genexpr>)
        1    0.000    0.000    0.008    0.008 E:\python\python36\lib\multiprocessing\__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:17(BufferTooShort)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:20(TimeoutError)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:23(AuthenticationError)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:40(cpu_count)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:202(reducer)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:219(Process)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:228(__init__)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:225(DefaultContext)
       37    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:264(<genexpr>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:317(SpawnProcess)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\context.py:324(SpawnContext)
        1    0.000    0.000    0.007    0.007 E:\python\python36\lib\multiprocessing\context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\process.py:62(BaseProcess)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\process.py:285(AuthenticationString)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\process.py:301(__init__)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\process.py:299(_MainProcess)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\process.py:10(<module>)
        5    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\reduction.py:100(DupHandle)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\reduction.py:204(_C)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\multiprocessing\reduction.py:244(AbstractReducer)
        1    0.000    0.000    0.006    0.006 E:\python\python36\lib\multiprocessing\reduction.py:10(<module>)
      169    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:76(<lambda>)
      170    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:81(<lambda>)
      171    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:86(<lambda>)
      172    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:133(socket)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\socket.py:543(SocketIO)
        1    0.000    0.000    0.005    0.005 E:\python\python36\lib\socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\selectors.py:59(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\selectors.py:79(BaseSelector)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\selectors.py:205(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\selectors.py:290(SelectSelector)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(SelectorKey)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\spatial\_spherical_voronoi.py:94(SphericalVoronoi)
        1    0.000    0.000    0.004    0.004 E:\python\python36\lib\site-packages\scipy\spatial\_spherical_voronoi.py:6(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\numpy\matlib.py:1(<module>)
       53    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\spatial\distance.py:1600(<genexpr>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\spatial\distance.py:1606(<dictcomp>)
        1    0.000    0.000    0.002    0.002 E:\python\python36\lib\site-packages\scipy\spatial\distance.py:72(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(MetricInfo)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:48(get_init)
        1    0.000    0.000    0.003    0.003 E:\python\python36\lib\site-packages\scipy\spatial\_plotutils.py:1(<module>)
       11    0.000    0.000    0.001    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:95(__init__)
       11    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:152(update)
       11    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:177(<listcomp>)
       11    0.000    0.000    0.001    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:169(make)
       22    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:220(<genexpr>)
       11    0.000    0.000    0.002    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:202(create)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:85(FunctionMaker)
        9    0.000    0.000    0.002    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:225(decorate)
        2    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:240(decorator)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:279(ContextManager)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\scipy\_lib\decorator.py:33(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-0>:1(<module>)
        3    0.000    0.000    0.000    0.000 <decorator-gen-1>:1(_held_figure)
        1    0.000    0.000    0.000    0.000 <decorator-gen-1>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-2>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-3>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-4>:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\spatial\_procrustes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\rbf.py:57(Rbf)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\rbf.py:44(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\_cubic.py:19(PchipInterpolator)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\_cubic.py:228(Akima1DInterpolator)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\_cubic.py:352(CubicSpline)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\_cubic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\_pade.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\interpolate\ndgriddata.py:6(<module>)
        1    0.000    0.000    0.009    0.009 E:\python\python36\lib\site-packages\scipy\misc\pilutil.py:7(<module>)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\PIL\__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\_version.py:2(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:40(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:44(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:48(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:481(_E)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:516(Image)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:2263(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:2268(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\Image.py:2897(_apply_env_variables)
        1    0.000    0.000    0.006    0.006 E:\python\python36\lib\site-packages\PIL\Image.py:30(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\_util.py:24(deferred_error)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\ImageMode.py:20(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\ImageMode.py:17(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\PIL\_binary.py:14(<module>)
        1    0.000    0.000    0.002    0.002 E:\python\python36\lib\site-packages\cffi\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\cffi\api.py:21(FFI)
        1    0.000    0.000    0.002    0.002 E:\python\python36\lib\site-packages\cffi\api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\cffi\lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\cffi\error.py:2(FFIError)
